"LONG BEACH DAUGHERTY AIRPORT, CA US (USW00023129)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
9/11/1945,76,,,,,
9/12/1945,72,,,,,
9/13/1945,71,,,,,
9/14/1945,70,,,,,
9/15/1945,71,,,,,
9/16/1945,70,,,,,
9/17/1945,69,,,,,
9/18/1945,67,,,,,
9/19/1945,69,,,,,
9/20/1945,65,,,,,
9/21/1945,67,,,,,
9/22/1945,66,,,,,
9/23/1945,62,,,,,
9/24/1945,65,,,,,
9/25/1945,67,,,,,
9/26/1945,65,,,,,
9/27/1945,66,,,,,
9/28/1945,68,,,,,
9/29/1945,70,,,,,
9/30/1945,70,,,,,
10/1/1945,72,,,,,
10/2/1945,77,,,,,
10/3/1945,74,,,,,
10/4/1945,66,,,,,
10/5/1945,66,,,,,
10/6/1945,64,,,,,
10/7/1945,68,,,,,
10/8/1945,67,,,,,
10/9/1945,68,,,,,
10/10/1945,64,,,,,
10/11/1945,65,,,,,
10/12/1945,62,,,,,
10/13/1945,63,,,,,
10/14/1945,65,,,,,
10/15/1945,66,,,,,
10/16/1945,65,,,,,
10/17/1945,64,,,,,
10/18/1945,65,,,,,
10/19/1945,62,,,,,
10/20/1945,62,,,,,
10/21/1945,64,,,,,
10/22/1945,65,,,,,
10/23/1945,62,,,,,
10/24/1945,68,,,,,
10/25/1945,68,,,,,
10/26/1945,62,,,,,
10/27/1945,62,,,,,
10/28/1945,61,,,,,
10/29/1945,63,,,,,
10/30/1945,65,,,,,
10/31/1945,62,,,,,
11/1/1945,61,,,,,
11/2/1945,64,,,,,
11/3/1945,70,,,,,
11/4/1945,70,,,,,
11/5/1945,64,,,,,
11/6/1945,62,,,,,
11/7/1945,57,,,,,
11/8/1945,53,,,,,
11/9/1945,54,,,,,
11/10/1945,53,,,,,
11/11/1945,58,,,,,
11/12/1945,54,,,,,
11/13/1945,55,,,,,
11/14/1945,60,,,,,
11/15/1945,59,,,,,
11/16/1945,56,,,,,
11/17/1945,53,,,,,
11/18/1945,53,,,,,
11/19/1945,57,,,,,
11/20/1945,57,,,,,
11/21/1945,60,,,,,
11/22/1945,60,,,,,
11/23/1945,57,,,,,
11/24/1945,54,,,,,
11/25/1945,54,,,,,
11/26/1945,53,,,,,
11/27/1945,56,,,,,
11/28/1945,54,,,,,
11/29/1945,53,,,,,
11/30/1945,52,,,,,
12/1/1945,53,,,,,
12/2/1945,52,,,,,
12/3/1945,54,,,,,
12/4/1945,56,,,,,
12/5/1945,55,,,,,
12/6/1945,55,,,,,
12/7/1945,51,,,,,
12/8/1945,50,,,,,
12/9/1945,52,,,,,
12/10/1945,55,,,,,
12/11/1945,53,,,,,
12/12/1945,53,,,,,
12/13/1945,47,,,,,
12/14/1945,48,,,,,
12/15/1945,53,,,,,
12/16/1945,52,,,,,
12/17/1945,51,,,,,
12/18/1945,54,,,,,
12/19/1945,56,,,,,
12/20/1945,57,,,,,
12/21/1945,56,,,,,
12/22/1945,60,,,,,
12/23/1945,61,,,,,
12/24/1945,56,,,,,
12/25/1945,55,,,,,
12/26/1945,54,,,,,
12/27/1945,54,,,,,
12/28/1945,55,,,,,
12/29/1945,53,,,,,
12/30/1945,59,,,,,
12/31/1945,60,,,,,
1/1/1946,56,,,,,
1/2/1946,55,,,,,
1/3/1946,56,,,,,
1/4/1946,52,,,,,
1/5/1946,55,,,,,
1/6/1946,56,,,,,
1/7/1946,51,,,,,
1/8/1946,51,,,,,
1/9/1946,56,,,,,
1/10/1946,49,,,,,
1/11/1946,49,,,,,
1/12/1946,53,,,,,
1/13/1946,52,,,,,
1/14/1946,53,,,,,
1/15/1946,49,,,,,
1/16/1946,52,,,,,
1/17/1946,53,,,,,
1/18/1946,53,,,,,
1/19/1946,53,,,,,
1/20/1946,50,,,,,
1/21/1946,54,,,,,
1/22/1946,54,,,,,
1/23/1946,56,,,,,
1/24/1946,60,,,,,
1/25/1946,57,,,,,
1/26/1946,56,,,,,
1/27/1946,60,,,,,
1/28/1946,53,,,,,
1/29/1946,53,,,,,
1/30/1946,49,,,,,
1/31/1946,52,,,,,
2/1/1946,54,,,,,
2/2/1946,51,,,,,
2/3/1946,50,,,,,
2/4/1946,47,,,,,
2/5/1946,47,,,,,
2/6/1946,51,,,,,
2/7/1946,49,,,,,
2/8/1946,53,,,,,
2/9/1946,52,,,,,
2/10/1946,49,,,,,
2/11/1946,51,,,,,
2/12/1946,46,,,,,
2/13/1946,50,,,,,
2/14/1946,52,,,,,
2/15/1946,54,,,,,
2/16/1946,51,,,,,
2/17/1946,49,,,,,
2/18/1946,53,,,,,
2/19/1946,53,,,,,
2/20/1946,52,,,,,
2/21/1946,56,,,,,
2/22/1946,55,,,,,
2/23/1946,52,,,,,
2/24/1946,52,,,,,
2/25/1946,55,,,,,
2/26/1946,53,,,,,
2/27/1946,53,,,,,
2/28/1946,54,,,,,
3/1/1946,60,,,,,
3/2/1946,61,,,,,
3/3/1946,56,,,,,
3/4/1946,57,,,,,
3/5/1946,52,,,,,
3/6/1946,54,,,,,
3/7/1946,55,,,,,
3/8/1946,62,,,,,
3/9/1946,63,,,,,
3/10/1946,57,,,,,
3/11/1946,56,,,,,
3/12/1946,54,,,,,
3/13/1946,54,,,,,
3/14/1946,53,,,,,
3/15/1946,52,,,,,
3/16/1946,53,,,,,
3/17/1946,56,,,,,
3/18/1946,56,,,,,
3/19/1946,54,,,,,
3/20/1946,49,,,,,
3/21/1946,52,,,,,
3/22/1946,53,,,,,
3/23/1946,53,,,,,
3/24/1946,55,,,,,
3/25/1946,56,,,,,
3/26/1946,59,,,,,
3/27/1946,58,,,,,
3/28/1946,56,,,,,
3/29/1946,56,,,,,
3/30/1946,57,,,,,
3/31/1946,53,,,,,
4/1/1946,56,,,,,
4/2/1946,55,,,,,
4/3/1946,57,,,,,
4/4/1946,56,,,,,
4/5/1946,57,,,,,
4/6/1946,57,,,,,
4/7/1946,58,,,,,
4/8/1946,56,,,,,
4/9/1946,56,,,,,
4/10/1946,62,,,,,
4/11/1946,69,,,,,
4/12/1946,64,,,,,
4/13/1946,58,,,,,
4/14/1946,59,,,,,
4/15/1946,58,,,,,
4/16/1946,59,,,,,
4/17/1946,58,,,,,
4/18/1946,58,,,,,
4/19/1946,59,,,,,
4/20/1946,60,,,,,
4/21/1946,58,,,,,
4/22/1946,63,,,,,
4/23/1946,62,,,,,
4/24/1946,63,,,,,
4/25/1946,61,,,,,
4/26/1946,63,,,,,
4/27/1946,62,,,,,
4/28/1946,62,,,,,
4/29/1946,62,,,,,
4/30/1946,60,,,,,
5/1/1946,62,,,,,
5/2/1946,62,,,,,
5/3/1946,60,,,,,
5/4/1946,59,,,,,
5/5/1946,61,,,,,
5/6/1946,63,,,,,
5/7/1946,63,,,,,
5/8/1946,61,,,,,
5/9/1946,61,,,,,
5/10/1946,59,,,,,
5/11/1946,60,,,,,
5/12/1946,59,,,,,
5/13/1946,60,,,,,
5/14/1946,60,,,,,
5/15/1946,60,,,,,
5/16/1946,60,,,,,
5/17/1946,59,,,,,
5/18/1946,60,,,,,
5/19/1946,62,,,,,
5/20/1946,62,,,,,
5/21/1946,61,,,,,
5/22/1946,59,,,,,
5/23/1946,61,,,,,
5/24/1946,60,,,,,
5/25/1946,60,,,,,
5/26/1946,61,,,,,
5/27/1946,59,,,,,
5/28/1946,60,,,,,
5/29/1946,62,,,,,
5/30/1946,65,,,,,
5/31/1946,64,,,,,
6/1/1946,64,,,,,
6/2/1946,65,,,,,
6/3/1946,65,,,,,
6/4/1946,65,,,,,
6/5/1946,65,,,,,
6/6/1946,67,,,,,
6/7/1946,66,,,,,
6/8/1946,64,,,,,
6/9/1946,63,,,,,
6/10/1946,66,,,,,
6/11/1946,67,,,,,
6/12/1946,66,,,,,
6/13/1946,66,,,,,
6/14/1946,67,,,,,
6/15/1946,68,,,,,
6/16/1946,68,,,,,
6/17/1946,66,,,,,
6/18/1946,68,,,,,
6/19/1946,67,,,,,
6/20/1946,64,,,,,
6/21/1946,65,,,,,
6/22/1946,66,,,,,
6/23/1946,65,,,,,
6/24/1946,65,,,,,
6/25/1946,67,,,,,
6/26/1946,67,,,,,
6/27/1946,66,,,,,
6/28/1946,66,,,,,
6/29/1946,66,,,,,
6/30/1946,67,,,,,
7/1/1946,66,,,,,
7/2/1946,66,,,,,
7/3/1946,65,,,,,
7/4/1946,66,,,,,
7/5/1946,65,,,,,
7/6/1946,65,,,,,
7/7/1946,65,,,,,
7/8/1946,66,,,,,
7/9/1946,67,,,,,
7/10/1946,69,,,,,
7/11/1946,70,,,,,
7/12/1946,70,,,,,
7/13/1946,69,,,,,
7/14/1946,71,,,,,
7/15/1946,72,,,,,
7/16/1946,69,,,,,
7/17/1946,67,,,,,
7/18/1946,68,,,,,
7/19/1946,69,,,,,
7/20/1946,70,,,,,
7/21/1946,71,,,,,
7/22/1946,69,,,,,
7/23/1946,71,,,,,
7/24/1946,73,,,,,
7/25/1946,74,,,,,
7/26/1946,74,,,,,
7/27/1946,72,,,,,
7/28/1946,69,,,,,
7/29/1946,71,,,,,
7/30/1946,71,,,,,
7/31/1946,70,,,,,
8/1/1946,72,,,,,
8/2/1946,72,,,,,
8/3/1946,69,,,,,
8/4/1946,70,,,,,
8/5/1946,68,,,,,
8/6/1946,69,,,,,
8/7/1946,69,,,,,
8/8/1946,69,,,,,
8/9/1946,72,,,,,
8/10/1946,74,,,,,
8/11/1946,76,,,,,
8/12/1946,74,,,,,
8/13/1946,73,,,,,
8/14/1946,68,,,,,
8/15/1946,68,,,,,
8/16/1946,68,,,,,
8/17/1946,71,,,,,
8/18/1946,70,,,,,
8/19/1946,71,,,,,
8/20/1946,71,,,,,
8/21/1946,72,,,,,
8/22/1946,72,,,,,
8/23/1946,70,,,,,
8/24/1946,68,,,,,
8/25/1946,66,,,,,
8/26/1946,65,,,,,
8/27/1946,65,,,,,
8/28/1946,67,,,,,
8/29/1946,66,,,,,
8/30/1946,65,,,,,
8/31/1946,66,,,,,
9/1/1946,68,,,,,
9/2/1946,66,,,,,
9/3/1946,72,,,,,
9/4/1946,74,,,,,
9/5/1946,70,,,,,
9/6/1946,67,,,,,
9/7/1946,66,,,,,
9/8/1946,67,,,,,
9/9/1946,67,,,,,
9/10/1946,66,,,,,
9/11/1946,69,,,,,
9/12/1946,72,,,,,
9/13/1946,74,,,,,
9/14/1946,71,,,,,
9/15/1946,67,,,,,
9/16/1946,66,,,,,
9/17/1946,67,,,,,
9/18/1946,74,,,,,
9/19/1946,73,,,,,
9/20/1946,71,,,,,
9/21/1946,67,,,,,
9/22/1946,68,,,,,
9/23/1946,68,,,,,
9/24/1946,70,,,,,
9/25/1946,71,,,,,
9/26/1946,68,,,,,
9/27/1946,72,,,,,
9/28/1946,71,,,,,
9/29/1946,73,,,,,
9/30/1946,73,,,,,
10/1/1946,69,,,,,
10/2/1946,63,,,,,
10/3/1946,61,,,,,
10/4/1946,60,,,,,
10/5/1946,62,,,,,
10/6/1946,61,,,,,
10/7/1946,64,,,,,
10/8/1946,62,,,,,
10/9/1946,64,,,,,
10/10/1946,65,,,,,
10/11/1946,68,,,,,
10/12/1946,66,,,,,
10/13/1946,65,,,,,
10/14/1946,63,,,,,
10/15/1946,62,,,,,
10/16/1946,62,,,,,
10/17/1946,57,,,,,
10/18/1946,58,,,,,
10/19/1946,59,,,,,
10/20/1946,59,,,,,
10/21/1946,60,,,,,
10/22/1946,60,,,,,
10/23/1946,61,,,,,
10/24/1946,65,,,,,
10/25/1946,66,,,,,
10/26/1946,63,,,,,
10/27/1946,62,,,,,
10/28/1946,59,,,,,
10/29/1946,56,,,,,
10/30/1946,55,,,,,
10/31/1946,55,,,,,
11/1/1946,56,,,,,
11/2/1946,58,,,,,
11/3/1946,59,,,,,
11/4/1946,57,,,,,
11/5/1946,58,,,,,
11/6/1946,56,,,,,
11/7/1946,56,,,,,
11/8/1946,57,,,,,
11/9/1946,52,,,,,
11/10/1946,52,,,,,
11/11/1946,55,,,,,
11/12/1946,51,,,,,
11/13/1946,56,,,,,
11/14/1946,54,,,,,
11/15/1946,53,,,,,
11/16/1946,54,,,,,
11/17/1946,56,,,,,
11/18/1946,56,,,,,
11/19/1946,55,,,,,
11/20/1946,57,,,,,
11/21/1946,56,,,,,
11/22/1946,57,,,,,
11/23/1946,59,,,,,
11/24/1946,57,,,,,
11/25/1946,54,,,,,
11/26/1946,56,,,,,
11/27/1946,61,,,,,
11/28/1946,59,,,,,
11/29/1946,54,,,,,
11/30/1946,53,,,,,
12/1/1946,56,,,,,
12/2/1946,51,,,,,
12/3/1946,55,,,,,
12/4/1946,60,,,,,
12/5/1946,58,,,,,
12/6/1946,56,,,,,
12/7/1946,51,,,,,
12/8/1946,49,,,,,
12/9/1946,50,,,,,
12/10/1946,53,,,,,
12/11/1946,54,,,,,
12/12/1946,53,,,,,
12/13/1946,49,,,,,
12/14/1946,50,,,,,
12/15/1946,49,,,,,
12/16/1946,49,,,,,
12/17/1946,53,,,,,
12/18/1946,51,,,,,
12/19/1946,50,,,,,
12/20/1946,52,,,,,
12/21/1946,56,,,,,
12/22/1946,55,,,,,
12/23/1946,58,,,,,
12/24/1946,58,,,,,
12/25/1946,57,,,,,
12/26/1946,57,,,,,
12/27/1946,57,,,,,
12/28/1946,53,,,,,
12/29/1946,51,,,,,
12/30/1946,50,,,,,
12/31/1946,51,,,,,
1/1/1947,49,,,,,
1/2/1947,51,,,,,
1/3/1947,48,,,,,
1/4/1947,50,,,,,
1/5/1947,52,,,,,
1/6/1947,49,,,,,
1/7/1947,50,,,,,
1/8/1947,51,,,,,
1/9/1947,55,,,,,
1/10/1947,57,,,,,
1/11/1947,52,,,,,
1/12/1947,52,,,,,
1/13/1947,52,,,,,
1/14/1947,47,,,,,
1/15/1947,47,,,,,
1/16/1947,46,,,,,
1/17/1947,49,,,,,
1/18/1947,50,,,,,
1/19/1947,49,,,,,
1/20/1947,50,,,,,
1/21/1947,54,,,,,
1/22/1947,55,,,,,
1/23/1947,49,,,,,
1/24/1947,47,,,,,
1/25/1947,51,,,,,
1/26/1947,47,,,,,
1/27/1947,49,,,,,
1/28/1947,51,,,,,
1/29/1947,47,,,,,
1/30/1947,48,,,,,
1/31/1947,49,,,,,
2/1/1947,57,,,,,
2/2/1947,60,,,,,
2/3/1947,56,,,,,
2/4/1947,62,,,,,
2/5/1947,58,,,,,
2/6/1947,55,,,,,
2/7/1947,52,,,,,
2/8/1947,56,,,,,
2/9/1947,54,,,,,
2/10/1947,56,,,,,
2/11/1947,54,,,,,
2/12/1947,55,,,,,
2/13/1947,57,,,,,
2/14/1947,57,,,,,
2/15/1947,58,,,,,
2/16/1947,56,,,,,
2/17/1947,54,,,,,
2/18/1947,52,,,,,
2/19/1947,51,,,,,
2/20/1947,56,,,,,
2/21/1947,53,,,,,
2/22/1947,56,,,,,
2/23/1947,58,,,,,
2/24/1947,57,,,,,
2/25/1947,57,,,,,
2/26/1947,56,,,,,
2/27/1947,56,,,,,
2/28/1947,54,,,,,
3/1/1947,53,,,,,
3/2/1947,59,,,,,
3/3/1947,56,,,,,
3/4/1947,54,,,,,
3/5/1947,53,,,,,
3/6/1947,52,,,,,
3/7/1947,55,,,,,
3/8/1947,53,,,,,
3/9/1947,53,,,,,
3/10/1947,54,,,,,
3/11/1947,57,,,,,
3/12/1947,62,,,,,
3/13/1947,65,,,,,
3/14/1947,64,,,,,
3/15/1947,61,,,,,
3/16/1947,58,,,,,
3/17/1947,59,,,,,
3/18/1947,59,,,,,
3/19/1947,59,,,,,
3/20/1947,57,,,,,
3/21/1947,56,,,,,
3/22/1947,57,,,,,
3/23/1947,58,,,,,
3/24/1947,59,,,,,
3/25/1947,67,,,,,
3/26/1947,63,,,,,
3/27/1947,60,,,,,
3/28/1947,60,,,,,
3/29/1947,60,,,,,
3/30/1947,58,,,,,
3/31/1947,57,,,,,
4/1/1947,58,,,,,
4/2/1947,58,,,,,
4/3/1947,58,,,,,
4/4/1947,53,,,,,
4/5/1947,55,,,,,
4/6/1947,55,,,,,
4/7/1947,58,,,,,
4/8/1947,57,,,,,
4/9/1947,57,,,,,
4/10/1947,59,,,,,
4/11/1947,66,,,,,
4/12/1947,74,,,,,
4/13/1947,76,,,,,
4/14/1947,69,,,,,
4/15/1947,66,,,,,
4/16/1947,62,,,,,
4/17/1947,62,,,,,
4/18/1947,62,,,,,
4/19/1947,60,,,,,
4/20/1947,60,,,,,
4/21/1947,61,,,,,
4/22/1947,57,,,,,
4/23/1947,56,,,,,
4/24/1947,58,,,,,
4/25/1947,60,,,,,
4/26/1947,58,,,,,
4/27/1947,59,,,,,
4/28/1947,57,,,,,
4/29/1947,59,,,,,
4/30/1947,63,,,,,
5/1/1947,67,,,,,
5/2/1947,71,,,,,
5/3/1947,65,,,,,
5/4/1947,65,,,,,
5/5/1947,63,,,,,
5/6/1947,64,,,,,
5/7/1947,62,,,,,
5/8/1947,63,,,,,
5/9/1947,62,,,,,
5/10/1947,61,,,,,
5/11/1947,59,,,,,
5/12/1947,60,,,,,
5/13/1947,60,,,,,
5/14/1947,61,,,,,
5/15/1947,62,,,,,
5/16/1947,60,,,,,
5/17/1947,63,,,,,
5/18/1947,63,,,,,
5/19/1947,62,,,,,
5/20/1947,63,,,,,
5/21/1947,63,,,,,
5/22/1947,62,,,,,
5/23/1947,63,,,,,
5/24/1947,64,,,,,
5/25/1947,64,,,,,
5/26/1947,61,,,,,
5/27/1947,61,,,,,
5/28/1947,63,,,,,
5/29/1947,63,,,,,
5/30/1947,62,,,,,
5/31/1947,63,,,,,
6/1/1947,65,,,,,
6/2/1947,63,,,,,
6/3/1947,63,,,,,
6/4/1947,63,,,,,
6/5/1947,63,,,,,
6/6/1947,66,,,,,
6/7/1947,66,,,,,
6/8/1947,66,,,,,
6/9/1947,66,,,,,
6/10/1947,64,,,,,
6/11/1947,66,,,,,
6/12/1947,66,,,,,
6/13/1947,67,,,,,
6/14/1947,66,,,,,
6/15/1947,67,,,,,
6/16/1947,68,,,,,
6/17/1947,65,,,,,
6/18/1947,65,,,,,
6/19/1947,65,,,,,
6/20/1947,66,,,,,
6/21/1947,65,,,,,
6/22/1947,67,,,,,
6/23/1947,67,,,,,
6/24/1947,65,,,,,
6/25/1947,65,,,,,
6/26/1947,65,,,,,
6/27/1947,65,,,,,
6/28/1947,66,,,,,
6/29/1947,66,,,,,
6/30/1947,66,,,,,
7/1/1947,67,,,,,
7/2/1947,69,,,,,
7/3/1947,72,,,,,
7/4/1947,70,,,,,
7/5/1947,66,,,,,
7/6/1947,65,,,,,
7/7/1947,68,,,,,
7/8/1947,69,,,,,
7/9/1947,71,,,,,
7/10/1947,69,,,,,
7/11/1947,69,,,,,
7/12/1947,68,,,,,
7/13/1947,69,,,,,
7/14/1947,67,,,,,
7/15/1947,67,,,,,
7/16/1947,67,,,,,
7/17/1947,66,,,,,
7/18/1947,69,,,,,
7/19/1947,71,,,,,
7/20/1947,69,,,,,
7/21/1947,67,,,,,
7/22/1947,68,,,,,
7/23/1947,67,,,,,
7/24/1947,69,,,,,
7/25/1947,72,,,,,
7/26/1947,73,,,,,
7/27/1947,76,,,,,
7/28/1947,76,,,,,
7/29/1947,76,,,,,
7/30/1947,74,,,,,
7/31/1947,72,,,,,
8/1/1947,73,,,,,
8/2/1947,72,,,,,
8/3/1947,73,,,,,
8/4/1947,73,,,,,
8/5/1947,71,,,,,
8/6/1947,72,,,,,
8/7/1947,71,,,,,
8/8/1947,75,,,,,
8/9/1947,76,,,,,
8/10/1947,76,,,,,
8/11/1947,75,,,,,
8/12/1947,71,,,,,
8/13/1947,69,,,,,
8/14/1947,68,,,,,
8/15/1947,67,,,,,
8/16/1947,68,,,,,
8/17/1947,68,,,,,
8/18/1947,68,,,,,
8/19/1947,67,,,,,
8/20/1947,66,,,,,
8/21/1947,66,,,,,
8/22/1947,66,,,,,
8/23/1947,65,,,,,
8/24/1947,67,,,,,
8/25/1947,66,,,,,
8/26/1947,66,,,,,
8/27/1947,68,,,,,
8/28/1947,66,,,,,
8/29/1947,66,,,,,
8/30/1947,69,,,,,
8/31/1947,72,,,,,
9/1/1947,77,,,,,
9/2/1947,76,,,,,
9/3/1947,73,,,,,
9/4/1947,69,,,,,
9/5/1947,67,,,,,
9/6/1947,64,,,,,
9/7/1947,66,,,,,
9/8/1947,68,,,,,
9/9/1947,67,,,,,
9/10/1947,66,,,,,
9/11/1947,67,,,,,
9/12/1947,66,,,,,
9/13/1947,67,,,,,
9/14/1947,67,,,,,
9/15/1947,71,,,,,
9/16/1947,70,,,,,
9/17/1947,66,,,,,
9/18/1947,67,,,,,
9/19/1947,65,,,,,
9/20/1947,70,,,,,
9/21/1947,69,,,,,
9/22/1947,70,,,,,
9/23/1947,74,,,,,
9/24/1947,74,,,,,
9/25/1947,72,,,,,
9/26/1947,72,,,,,
9/27/1947,68,,,,,
9/28/1947,67,,,,,
9/29/1947,66,,,,,
9/30/1947,66,,,,,
10/1/1947,64,,,,,
10/2/1947,63,,,,,
10/3/1947,64,,,,,
10/4/1947,66,,,,,
10/5/1947,66,,,,,
10/6/1947,64,,,,,
10/7/1947,65,,,,,
10/8/1947,65,,,,,
10/9/1947,63,,,,,
10/10/1947,63,,,,,
10/11/1947,64,,,,,
10/12/1947,62,,,,,
10/13/1947,64,,,,,
10/14/1947,63,,,,,
10/15/1947,64,,,,,
10/16/1947,61,,,,,
10/17/1947,63,,,,,
10/18/1947,63,,,,,
10/19/1947,65,,,,,
10/20/1947,65,,,,,
10/21/1947,65,,,,,
10/22/1947,62,,,,,
10/23/1947,60,,,,,
10/24/1947,64,,,,,
10/25/1947,64,,,,,
10/26/1947,63,,,,,
10/27/1947,64,,,,,
10/28/1947,62,,,,,
10/29/1947,64,,,,,
10/30/1947,65,,,,,
10/31/1947,63,,,,,
11/1/1947,62,,,,,
11/2/1947,59,,,,,
11/3/1947,59,,,,,
11/4/1947,57,,,,,
11/5/1947,58,,,,,
11/6/1947,59,,,,,
11/7/1947,57,,,,,
11/8/1947,58,,,,,
11/9/1947,57,,,,,
11/10/1947,54,,,,,
11/11/1947,52,,,,,
11/12/1947,56,,,,,
11/13/1947,57,,,,,
11/14/1947,54,,,,,
11/15/1947,54,,,,,
11/16/1947,57,,,,,
11/17/1947,56,,,,,
11/18/1947,55,,,,,
11/19/1947,56,,,,,
11/20/1947,51,,,,,
11/21/1947,52,,,,,
11/22/1947,51,,,,,
11/23/1947,49,,,,,
11/24/1947,50,,,,,
11/25/1947,52,,,,,
11/26/1947,56,,,,,
11/27/1947,55,,,,,
11/28/1947,57,,,,,
11/29/1947,58,,,,,
11/30/1947,54,,,,,
12/1/1947,56,,,,,
12/2/1947,54,,,,,
12/3/1947,53,,,,,
12/4/1947,54,,,,,
12/5/1947,51,,,,,
12/6/1947,50,,,,,
12/7/1947,50,,,,,
12/8/1947,50,,,,,
12/9/1947,49,,,,,
12/10/1947,49,,,,,
12/11/1947,49,,,,,
12/12/1947,50,,,,,
12/13/1947,53,,,,,
12/14/1947,49,,,,,
12/15/1947,50,,,,,
12/16/1947,52,,,,,
12/17/1947,53,,,,,
12/18/1947,52,,,,,
12/19/1947,54,,,,,
12/20/1947,53,,,,,
12/21/1947,54,,,,,
12/22/1947,51,,,,,
12/23/1947,56,,,,,
12/24/1947,61,,,,,
12/25/1947,66,,,,,
12/26/1947,63,,,,,
12/27/1947,63,,,,,
12/28/1947,58,,,,,
12/29/1947,53,,,,,
12/30/1947,50,,,,,
12/31/1947,46,,,,,
1/1/1948,47,,,,,
1/2/1948,46,,,,,
1/3/1948,54,,,,,
1/4/1948,53,,,,,
1/5/1948,54,,,,,
1/6/1948,53,,,,,
1/7/1948,54,,,,,
1/8/1948,55,,,,,
1/9/1948,60,,,,,
1/10/1948,60,,,,,
1/11/1948,55,,,,,
1/12/1948,54,,,,,
1/13/1948,61,,,,,
1/14/1948,63,,,,,
1/15/1948,59,,,,,
1/16/1948,56,,,,,
1/17/1948,54,,,,,
1/18/1948,51,,,,,
1/19/1948,52,,,,,
1/20/1948,50,,,,,
1/21/1948,50,,,,,
1/22/1948,49,,,,,
1/23/1948,51,,,,,
1/24/1948,52,,,,,
1/25/1948,55,,,,,
1/26/1948,55,,,,,
1/27/1948,53,,,,,
1/28/1948,45,,,,,
1/29/1948,46,,,,,
1/30/1948,47,,,,,
1/31/1948,48,,,,,
2/1/1948,49,,,,,
2/2/1948,53,,,,,
2/3/1948,46,,,,,
2/4/1948,47,,,,,
2/5/1948,53,,,,,
2/6/1948,49,,,,,
2/7/1948,47,,,,,
2/8/1948,49,,,,,
2/9/1948,50,,,,,
2/10/1948,52,,,,,
2/11/1948,50,,,,,
2/12/1948,47,,,,,
2/13/1948,45,,,,,
2/14/1948,51,,,,,
2/15/1948,49,,,,,
2/16/1948,56,,,,,
2/17/1948,65,,,,,
2/18/1948,56,,,,,
2/19/1948,53,,,,,
2/20/1948,55,,,,,
2/21/1948,53,,,,,
2/22/1948,54,,,,,
2/23/1948,56,,,,,
2/24/1948,57,,,,,
2/25/1948,55,,,,,
2/26/1948,51,,,,,
2/27/1948,52,,,,,
2/28/1948,52,,,,,
2/29/1948,50,,,,,
3/1/1948,52,,,,,
3/2/1948,49,,,,,
3/3/1948,53,,,,,
3/4/1948,54,,,,,
3/5/1948,53,,,,,
3/6/1948,52,,,,,
3/7/1948,52,,,,,
3/8/1948,52,,,,,
3/9/1948,55,,,,,
3/10/1948,54,,,,,
3/11/1948,54,,,,,
3/12/1948,55,,,,,
3/13/1948,52,,,,,
3/14/1948,53,,,,,
3/15/1948,52,,,,,
3/16/1948,51,,,,,
3/17/1948,53,,,,,
3/18/1948,50,,,,,
3/19/1948,51,,,,,
3/20/1948,52,,,,,
3/21/1948,52,,,,,
3/22/1948,54,,,,,
3/23/1948,53,,,,,
3/24/1948,52,,,,,
3/25/1948,51,,,,,
3/26/1948,54,,,,,
3/27/1948,58,,,,,
3/28/1948,58,,,,,
3/29/1948,58,,,,,
3/30/1948,58,,,,,
3/31/1948,58,,,,,
4/1/1948,57,,,,,
4/2/1948,56,,,,,
4/3/1948,55,,,,,
4/4/1948,54,,,,,
4/5/1948,54,,,,,
4/6/1948,57,,,,,
4/7/1948,54,,,,,
4/8/1948,56,,,,,
4/9/1948,61,,,,,
4/10/1948,60,,,,,
4/11/1948,59,,,,,
4/12/1948,55,,,,,
4/13/1948,57,,,,,
4/14/1948,64,,,,,
4/15/1948,71,,,,,
4/16/1948,71,,,,,
4/17/1948,69,,,,,
4/18/1948,60,,,,,
4/19/1948,60,,,,,
4/20/1948,58,,,,,
4/21/1948,58,,,,,
4/22/1948,57,,,,,
4/23/1948,59,,,,,
4/24/1948,60,,,,,
4/25/1948,61,,,,,
4/26/1948,61,,,,,
4/27/1948,60,,,,,
4/28/1948,59,,,,,
4/29/1948,56,,,,,
4/30/1948,57,,,,,
5/1/1948,56,,,,,
5/2/1948,58,,,,,
5/3/1948,61,,,,,
5/4/1948,64,,,,,
5/5/1948,64,,,,,
5/6/1948,62,,,,,
5/7/1948,62,,,,,
5/8/1948,60,,,,,
5/9/1948,59,,,,,
5/10/1948,59,,,,,
5/11/1948,60,,,,,
5/12/1948,61,,,,,
5/13/1948,62,,,,,
5/14/1948,65,,,,,
5/15/1948,65,,,,,
5/16/1948,64,,,,,
5/17/1948,64,,,,,
5/18/1948,59,,,,,
5/19/1948,56,,,,,
5/20/1948,54,,,,,
5/21/1948,57,,,,,
5/22/1948,59,,,,,
5/23/1948,59,,,,,
5/24/1948,60,,,,,
5/25/1948,59,,,,,
5/26/1948,60,,,,,
5/27/1948,60,,,,,
5/28/1948,61,,,,,
